0961	辽宁科枝学院	442.084100098
0962	辽宁理工学院	390.048108101
0963	辽宁理工职业大学	374.048098099
0976	辽宁师范大学	548.091116136
0977	辽宁师范大学	461.081096123
0978	辽宁师范大学	575.110115119
0979	辽宁师范大学海华学院	401.076110099
0982	辽宁石油化工大学	448.095110076
0983	辽宁石油化工大学	434.088092096
0985	辽宁石油化工大学	450.103117095
0986	辽宁石油化工大学	433.095086078
0995	辽宁中医药大学	486.103119089
0996	辽宁中医药大学	436.083102099
0997	辽宁中医药大学	530.105118112
0998	辽宁中医药大学杏林学院	415.069107125
1002	聊城大学	499.097110117
1003	聊城大学东昌学院	429.078095073
1006	临沂大学	490.096114094
1008	柳小H工学院	414.090102053
1011	龙岩学院	447.090108088
1012	陇东学院	439.094106096
1013	鲁东大学	502.116113094
1018	陆军工程大学	573.122100103
1031	吕梁学院	436.067089099
1032	洛阳理工学院	469.107101096
1033	洛阳师范学院	458.084104117
1036	茅台学院	436.057106106
1038	绵阳师范学院	474.077086111
1039	闽江学院	515.110104121
1040	闽南理工学院	420.084095076
1041	闽南师范+学	466.090094099
1043	牡丹江师范学院	512.086100127
1045	牡丹江医学院	496.102111091
1046	内江师范学院	447.089107067
1047	内蒙古财经大学	498.104109130
1048	内蒙古财经大学	452.087107089
1050	内蒙古大学	564.101115123
1052	内蒙古工业大学	449.100121086
1053	内蒙古科枝大学	447.094101099
1055	内蒙古科枝大学包头师范学院	495.097100108
1056	内蒙古科枝大学包头医学院	495.107095103
1057	内蒙古民旌大学	444.051112106
1058	内蒙古民旌大学	441.073123093
1059	内蒙古民旌大学	409.053126101
1060	内蒙古民旌大学	444.079113096
1061	内蒙古农业大学	446.066101114
1062	内蒙古农业大学	421.059115054
1063	内蒙古农业大学	359.000000000
1065	内蒙古师范大学	511.090112112
1066	内蒙古师范大学	489.066138121
1067	内蒙古师范大学	388.076125063
1068	内蒙古医科大学	534.091109113
1069	内蒙古医科大学	369.054113082
1071	南昌大学	582.121114125
1072	南昌大学	580.121113126
1073	南昌大学科学枝术学院	425.085102048
1075	南昌工程学院	489.093099086
1076	南昌工程学院	476.074103118
1077	南昌工学院	418.063104102
1078	南昌航空大学	549.111107126
1079	南昌航空大学科枝学院	432.076095096
1080	南昌理工学院	431.076099095
1081	南昌理工学院	392.092103071
1082	南昌师范学院	473.089104102
1085	南方医科大学	580.109120130
1086	南方医科大学	571.107113121
1087	南华大学	512.071110108
1088	南华大学船山学院	426.071104073
1089	南京财经大学	594.143110112
1090	南京财经大学红山学院	446.071108106
1092	南京$学	676.142110144
1093	南京工程学院	553.106110104
1095	南京工业大学	577.114101129
1096	南京工业大学浦江学院	438.076103103
1097	南京航空航天大学	626.143112117
1098	南京航空航天大学	593.107121129
1099	南京航空航天大学	617.124120117
1100	南京航空航天大学金城学院	443.085101106
1101	南京理工大学	617.119128141
1102	南京理工大学	612.135114121
1103	南京理工大学泰州科枝学院	438.086105091
1105	南京理工大学紫金学院	450.086093069
1106	南京林业大学	569.111116123
1108	南京农业大学	580.122112118
1110	南京审计大学	611.127117136
1111	南京审计大学金审学院	493.097096122
1112	南京师范大学	592.103112132
1113	南京特殊教肓师范学院	486.111113114
1117	南京信息工程大学	578.135112107
1118	南京信息工程大学	563.118108114
1119	南京信息工程大学	571.104119120
1120	南京信息工程大学镔江学院	454.086095096
1121	南京医科大学康达学院	466.080105109
1123	南京邮电大学	611.134113125
1125	南京邮电大学诵达学院	450.096099090
1126	南开大学	660.143119139
1127	南开大学镔海学院	438.083105092
1128	南宁师范大学	473.098103116
1129	南通+学	534.098114120
1130	南阳理工学院	455.076104098
1131	南阳理工学院	441.079113078
1132	南阳师范学院	436.070109104
1133	南阳师范学院	448.083106081
1135	宁被大学	577.122112118
1136	宁被大学	578.119100125
1137	宁波工程学院	513.079121089
1138	宁波诺丁汉大学	457.090100120
1140	宁夏大学	556.114103088
1141	宁夏理工学院	417.075096084
1143	攀枝花学院	444.081092101
1146	平顶山学院	464.108095090
1147	萍乡学院	451.077089094
1150	齐鲁工业大学	507.101109101
1151	齐鲁理工学院	418.077098073
1152	齐鲁理工学院	416.072106102
1153	齐鲁医药学院	457.090104117
1155	齐齐哈尔大学	454.077102102
1156	齐齐哈尔工程学院	416.074106074
1157	齐齐哈尔医学院	505.098133087
1158	黔南民旌师范学院	440.062115102
1160	青岛镔海学院	425.059102094
1161	青岛大学	546.114116116
1163	青岛工学院	425.085105073
1165	青岛恒星科枝学院	415.077100088
1166	青岛黄海学院	429.083107112
1168	青岛科枝大学	535.112108117
1169	青岛科枝大学	527.104102113
1170	青岛理工大学	558.118102115
1171	青岛理工大学翠岛学院	435.075094090
1172	青岛农业大学	507.108114106
1173	青岛农业大学海都学院	436.079095088
1178	青海大学	534.115110113
1179	青海民族大学	437.064115119
1180	青海师范大学	453.074105095
1181	清华大学	692.142123144
1182	清华大学	672.140116137
1183	琼台师范学院	484.086116113
1185	曲阜师范大学	524.090119097
1186	曲靖师范学院	449.096106108
1187	衢州学院	445.090109084
1188	泉小H师范学院	460.068117105
1189	泉州信息工程学院	420.065106061
1191	三江学院	421.071104101
1192	三明学院	445.080105051
1193	三明学院	428.079098093
1195	三峡大学	554.117102093
1196	三峡大学	527.115093121
1197	三峡大学科枝学院	449.090094068
1203	三亚学院	420.076097072
1205	三亚学院	422.082106100
1207	山东财经大学	559.106113125
1208	山东财经大学东方学院	434.090108097
1209	山东财经大学燕山学院	434.079111087
1212	山东大学	639.139117125
1213	山东大学咸海分校	619.134114124
1215	山东大学咸海分校	593.138120128
1216	山东第一医科大学	518.104105116
1217	山东工程职业枝术大学	413.081103051
1218	山东工商学院	496.087107093
1219	山东工商学院	502.095098117
1221	山东管理学院	482.089109111
1222	山东华宇工学院	427.069103120
1225	山东建筑大学	521.108102081
1226	山东交诵学院	516.089099121
1228	山东科枝大学	544.092109131
1229	山东科枝大学	542.099104120
1230	山东理工大学	535.115099126
1231	山东农业大学	512.097097130
1237	山东师范大学	551.112114096
1238	山东师范大学	503.077111123
1242	山东现代学院	427.079089098
1243	山东协和学院	428.077097099
1250	山东英才学院	411.074127076
1251	山东英才学院	387.070094081
1252	山东政法学院	531.089122114
1255	山东中医药大学	499.093111104
1256	山东中医药大学	473.062097131
1258	山西财经大学	540.103119104
1259	山西传媒学院	487. 086111118
1260	山西太同大学	506.102121104
1261	山西大学	392.065097110
1262	山西大学商务学院	436.090088096
1263	山西工程枝术学院	446.083093084
1266	山西工商学院	440.067101114
1268	山西农业大学	456.104098113
1269	山西农业大学信息学院	429.085094074
1270	山西师范大学	511.086107099
1272	山西医科大学	424.080114100
1275	山西中医药大学	421.066104086
1279	陳西国际商留学院	420.089099074
1280	陳西科枝大学	548.093109098
1281	陳西科枝大学	525.105115121
1282	陳西理工大学	509.104114107
1286	陳西学前师范学院	487.090103113
1287	陳西中医药大学	515.102101116
1288	商洛学院	453.109108101
1289	商丘师范学院	469.080097121
1291	上海财经大学	664.134111145
1293	上海大学	644.132119139
1295	上海第二工业大学	559.093117129
1296	上海电机学院	528.084111121
1297	上海电力大学	596.122100127
1298	上海电力大学	599.110118129
1303	上海対外经留大学	625.138113124
1305	上海対外经留大学	611.122121135
1306	上海工程枝术大学	552.116117099
1311	上海海事夫学	587.120117117
1312	上海海事大学	566.108106113
1313	上海海洋大学	579.104115127
1315	上海海洋大学	565.111109129
1317	上海建桥学院	443.093096112
1318	上海健康医学院	488.093101101
1319	上海交诵大学	688.143121139
1320	上海交诵大学医学院	639.135136144
1322	上海理工大学	595.120107125
1323	上海理工大学	565.114106128
1326	上海立信会计金融学院	565.103120123
1331	上海杉达学院	452.096094094
1332	上海商学院	545.111108134
1333	上海师范大学	523.091106131
1335	上海师范大学	406.077085088
